Id,SalePrice
1670,364333.59634587227
1671,241263.29371623576
1672,513447.0520205222
1673,331376.2309407087
1674,257506.91164809497
1675,179462.01186796668
1676,180953.01368353248
1677,209058.9368490133
1678,501904.1373224256
1679,417648.83446876233
1680,347538.6431913052
1681,265417.8848343166
1682,296709.0713387258
1683,183208.9973151045
1684,175676.57299477854
1685,170374.99728969974
1686,169733.3987059494
1687,168971.22112807803
1688,184430.31842731353
1689,183929.82352595398
1690,183885.69480577394
1691,178304.78231420572
1692,313889.3923322449
1693,171072.3877202687
1694,179998.74194735542
1695,170424.6456408357
1696,288766.45234564197
1697,168106.1551542023
1698,358565.3547600493
1699,321019.9412315481
1700,246228.12547824904
1701,273001.0677475002
1702,274669.42921095854
1703,270294.347383314
1704,262462.2389509169
1705,236094.87436111056
1706,474068.33988644177
1707,228383.47393550686
1708,219429.7888491611
1709,291253.35507634317
1710,211340.17803776733
1711,260172.33480956606
1712,298846.9546575965
1713,236275.80110850153
1714,227308.245906575
1715,201871.70264112632
1716,177704.5801374488
1717,161935.04134262796
1718,136251.4751918879
1719,201964.12534361726
1720,239900.90790259923
1721,162432.2391879219
1722,108833.89229449749
1723,143355.0875301408
1724,222406.3265200975
1725,220264.67033740392
1726,176855.09064728
1727,173170.5624590999
1728,184348.40090270448
1729,170491.1144963156
1730,127326.42899070734
1731,126607.29228332265
1732,87197.5743744114
1733,108074.63265127334
1734,127537.25754328235
1735,134297.80955454623
1736,114028.1844587458
1737,363566.23323631386
1738,194393.19873044145
1739,281770.63855928945
1740,260983.3421042151
1741,192930.89034741774
1742,178311.61255676267
1743,165659.60230083417
1744,290446.8791298789
1745,261389.95200018186
1746,244367.01135912308
1747,207296.49170192247
1748,196817.07755537346
1749,165057.04599772475
1750,107353.30347839979
1751,225974.8385868294
1752,114140.45842947901
1753,158163.1594952668
1754,199646.1912234101
1755,181775.1341598756
1756,109458.1729367915
1757,116170.56333720594
1758,122550.02616711814
1759,153767.67072541072
1760,177425.4796539752
1761,125588.61057083619
1762,154839.32768989142
1763,159510.35240852938
1764,117857.1155576323
1765,167317.83489611573
1766,165737.72785626314
1767,214807.79158314265
1768,124554.20480135066
1769,200043.4787208896
1770,141140.87190141136
1771,94983.94409725918
1772,132414.677172617
1773,131340.01249126907
1774,140318.44019369152
1775,130288.66548427293
1776,120424.06714424188
1777,118495.2223663368
1778,134768.2330910894
1779,103114.80288331602
1780,168815.03466665494
1781,125174.3382189033
1782,80957.98533910753
1783,130128.31171607648
1784,91047.36205140053
1785,110048.39216026464
1786,136726.2776774177
1787,146416.67779284957
1788,46862.81768395611
1789,93379.69818808942
1790,66961.62778478456
1791,185737.7731323629
1792,151890.66575304515
1793,145561.71650684997
1794,142743.1509174521
1795,127185.21276815663
1796,109211.13980289803
1797,108455.26745089385
1798,126231.12716575415
1799,113567.14884911783
1800,110931.14128053455
1801,123746.63301043572
1802,138096.77616649974
1803,157594.47174548838
1804,138096.5807657211
1805,135486.79815270528
1806,126254.90658924231
1807,151958.0263163883
1808,110232.83608407639
1809,121391.7649883984
1810,136523.71922539512
1811,102147.81529418983
1812,130761.65954886164
1813,126342.07851774569
1814,93180.56002117178
1815,63781.25738899038
1816,87315.12343595977
1817,115924.36584953505
1818,135886.0093416249
1819,98169.97766533316
1820,57566.93012021223
1821,120619.34975516783
1822,134933.7089676696
1823,48280.04877240009
1824,133920.02696566688
1825,120111.07443901495
1826,96517.16238853439
1827,96613.00114206686
1828,150901.3983972419
1829,128960.49938010256
1830,137625.67512525912
1831,170065.83907273685
1832,126200.92333092274
1833,127163.47186881404
1834,97513.10829321328
1835,132106.89959832455
1836,124662.29670016762
1837,70516.97021420758
1838,130353.87034575931
1839,75526.96068537254
1840,169117.28216225776
1841,145462.91915997854
1842,93510.36454982831
1843,117983.34885053695
1844,123669.27887810065
1845,128852.40022152265
1846,161040.74626649343
1847,188807.84296837248
1848,66556.3220475379
1849,127908.56413120426
1850,124009.50976735739
1851,139439.82360608387
1852,123668.24215886625
1853,126648.17726367275
1854,164901.5080746599
1855,149999.91768882572
1856,230490.60163852098
1857,110351.15770068316
1858,136485.26016736994
1859,118982.2398906324
1860,148175.3573961361
1861,119063.74742817756
1862,327328.4678294992
1863,317277.2650641974
1864,323097.2129200074
1865,302817.6237935279
1866,346057.4786161043
1867,237838.75644524582
1868,279601.6843140715
1869,188324.38773688712
1870,210140.8428581668
1871,260091.3881287289
1872,173257.9508068257
1873,238160.62761666393
1874,133636.27876709652
1875,214336.20632919783
1876,192815.12811080297
1877,189531.19801046682
1878,205568.08937300873
1879,133953.39908206213
1880,129973.95089503216
1881,221929.73821826195
1882,270347.02553482476
1883,197223.0637805974
1884,223454.66125844812
1885,233092.31701206794
1886,279946.3144469297
1887,188801.973855809
1888,244326.38579789663
1889,166128.5265462669
1890,130658.61902942485
1891,144315.75864042592
1892,106231.52757153561
1893,134872.01198228565
1894,150387.54927591817
1895,133203.8632895805
1896,115549.32289419931
1897,108825.99705229864
1898,104879.73341099688
1899,141001.69300052625
1900,146182.43016000764
1901,177029.42910574801
1902,148880.24463388463
1903,271192.21886793437
1904,130497.06045534364
1905,205646.07209126247
1906,166888.0858341127
1907,219795.3886132427
1908,114111.86167614978
1909,128967.62405362961
1910,128129.76579847741
1911,216085.27234340538
1912,290456.6437307064
1913,112078.81876309827
1914,88843.0812502488
1915,305931.347312421
1916,66105.51802142557
1917,263470.18750310637
1918,130048.28725795596
1919,169161.85115151884
1920,127681.70309694554
1921,409822.8399778389
1922,332194.5198964242
1923,191882.15625165324
1924,235530.7668852901
1925,227806.1052179536
1926,381764.9794774819
1927,137902.93184633617
1928,160202.44409306688
1929,122556.58255610494
1930,106481.29744361059
1931,141717.64529677233
1932,134095.38338340953
1933,153668.7736186488
1934,167549.9350539134
1935,170741.53197058226
1936,186521.29072054487
1937,207723.90223567912
1938,182159.9447115983
1939,281451.33269650146
1940,192713.2435137811
1941,174864.59381008838
1942,204430.592125106
1943,207380.32129312857
1944,323032.7109208079
1945,362147.7401947147
1946,190227.3402256008
1947,318492.0049658289
1948,209164.43736251703
1949,229252.09753746368
1950,185195.3292190818
1951,238629.06767075259
1952,239566.7547749944
1953,174706.13352668166
1954,203705.60270950265
1955,133911.95417287448
1956,308611.0531300959
1957,174885.3888802818
1958,309372.00743623584
1959,148784.00718348924
1960,121865.0986240629
1961,128459.5767277219
1962,94736.45761979668
1963,93118.91778830197
1964,118700.12901798006
1965,149277.28580741014
1966,139801.83935194582
1967,283493.60810171685
1968,447781.8373717576
1969,454464.2214396151
1970,462560.0632959991
1971,490039.7252947502
1972,359916.36968242365
1973,253541.6286069791
1974,324822.415273632
1975,575002.3093719693
1976,245859.52468722864
1977,367464.28931637097
1978,456714.5895590351
1979,346737.9320636862
1980,200357.69633438194
1981,317167.7938220945
1982,227861.6063133513
1983,225605.8514156623
1984,155112.2534813614
1985,198817.72366242323
1986,207016.80682372264
1987,169402.56159547323
1988,184002.55640157525
1989,191876.5043045026
1990,231631.12010409933
1991,209330.43995869323
1992,206328.36996900922
1993,176480.56476051788
1994,251270.41139900478
1995,188389.68171538162
1996,268317.447025645
1997,332909.16443429084
1998,342837.8509190933
1999,269520.39507324604
2000,287439.5875408756
2001,256163.61735739995
2002,264342.872279023
2003,259674.496347654
2004,260784.4886403742
2005,220511.11329004954
2006,231752.634259834
2007,264292.8862439048
2008,200129.56724711187
2009,187848.46290394972
2010,189035.283441591
2011,136812.7363095302
2012,175653.4128613336
2013,182643.7329416889
2014,184844.64359440692
2015,193876.929937241
2016,188908.32406015863
2017,195399.1661844922
2018,127876.16041638184
2019,121103.29159906798
2020,120935.81252861043
2021,107402.2182219305
2022,196443.12060478376
2023,149524.0252528404
2024,220048.23427497435
2025,400944.29570869
2026,181536.58903319924
2027,150084.74466738346
2028,166410.52577994307
2029,178036.37972934425
2030,269372.555336016
2031,238494.28940169443
2032,237607.6759846992
2033,258628.37499586566
2034,167990.03312298527
2035,201910.92607075578
2036,193884.71733831547
2037,201760.07122977407
2038,267944.3384100221
2039,198194.38195164848
2040,407143.29595687636
2041,257077.06442027845
2042,215627.8604096222
2043,174675.34784567822
2044,168717.9436290292
2045,248354.08136710332
2046,143728.11885037748
2047,142043.46506084752
2048,136768.93953167708
2049,138089.2923627809
2050,184217.83271248304
2051,98959.82585334094
2052,139589.48288285435
2053,145938.5037263712
2054,84759.8270604732
2055,154936.9355656543
2056,119900.95857023592
2057,128476.83820147529
2058,215809.7922099573
2059,143959.00738308099
2060,159090.9162352019
2061,180834.4991565302
2062,138716.51356408617
2063,112450.3085561754
2064,140408.72575886894
2065,133477.50654178913
2066,196695.52257980886
2067,119981.14817006767
2068,145925.1736786855
2069,91906.15836269977
2070,115735.61526722602
2071,81008.08560131311
2072,134045.55127488245
2073,141693.1626571313
2074,201374.23555675868
2075,157079.2454372281
2076,116820.43261113246
2077,142807.26168372165
2078,133825.5936420673
2079,137620.4511009877
2080,130046.65805806544
2081,126269.00575909541
2082,96277.18192490542
2083,139183.972294166
2084,120141.87190636137
2085,139611.10579526375
2086,101520.65377154498
2087,133109.4466256156
2088,104185.96130285301
2089,89968.81738183841
2090,119869.93090484236
2091,119665.09163769305
2092,131325.92596015573
2093,133480.22507840127
2094,119140.18737417972
2095,149035.38989185373
2096,89214.95295076839
2097,86405.66147974048
2098,141336.1592284217
2099,53620.63110239422
2100,85442.45033754634
2101,118955.57751870702
2102,128914.03760399805
2103,96646.8363740981
2104,137354.64978943803
2105,111654.49211905425
2106,83176.51173921117
2107,244233.11046587746
2108,129137.97561746773
2109,113011.8612221634
2110,119567.08819530689
2111,187950.5080765524
2112,158790.63640129412
2113,113262.201331035
2114,110562.0549953715
2115,140914.02072297342
2116,115400.01405370304
2117,141087.69426468865
2118,127503.96764882872
2119,113512.42584801652
2120,101534.01187585415
2121,72490.83616535839
2122,110146.36613608697
2123,105177.07613184287
2124,190175.6799425966
2125,133598.64604798853
2126,160844.72086085824
2127,140993.09013543895
2128,136863.77937255983
2129,103303.16220314268
2130,133434.68783906614
2131,152522.33371680128
2132,121303.45216702843
2133,110584.99965167056
2134,110282.70870796368
2135,89903.30250054994
2136,104820.68996441782
2137,115565.85139167822
2138,132070.6787271681
2139,157283.19439566176
2140,136981.54702469555
2141,125562.7244110159
2142,130777.96943660929
2143,154245.28070228038
2144,124882.88165940612
2145,124908.09026684368
2146,169352.89750422648
2147,157877.40411850536
2148,113955.39381595916
2149,128371.31693419651
2150,245015.8459583791
2151,131389.8003552996
2152,137519.62779489698
2153,130328.98452329902
2154,112806.03165410437
2155,125998.70276925062
2156,238815.10884150062
2157,223854.29747367755
2158,228990.23349789265
2159,218419.6800533076
2160,173412.23189400177
2161,259243.2529043395
2162,308684.8079246972
2163,354172.5126553855
2164,225886.1178091162
2165,186218.11817383266
2166,139450.89546870056
2167,204821.36005532922
2168,222783.09576743728
2169,186698.75844413042
2170,222318.9923846943
2171,166799.5044939012
2172,131584.3466499256
2173,184154.0574478689
2174,233089.40314263187
2175,282658.7789598301
2176,330294.0470621886
2177,259411.3828073087
2178,225769.00890738578
2179,143031.13229916562
2180,202058.1195274027
2181,204832.7898448016
2182,225092.38624766577
2183,201772.27619867775
2184,119309.21879469832
2185,100851.97445447998
2186,139170.33387019436
2187,154858.9590522676
2188,145890.26006692444
2189,163675.78232168523
2190,79259.65883247888
2191,89829.40665047707
2192,75265.7179753133
2193,92662.11242759453
2194,95803.63127487723
2195,117604.98123411923
2196,87692.47549641978
2197,110797.09154647641
2198,159620.3273414735
2199,146766.38115200872
2200,120567.35130496668
2201,159322.4276613555
2202,218373.49122805393
2203,191506.0695690174
2204,198735.01583161703
2205,144148.4117763314
2206,149753.81873989452
2207,217167.54244978479
2208,240772.79537428916
2209,194080.822754205
2210,109548.51280513383
2211,106758.72625283989
2212,101144.65251683762
2213,108188.58527396426
2214,122456.39292441067
2215,92607.96954103648
2216,146929.0349392735
2217,79947.79737002686
2218,93849.35895859766
2219,75847.01832029376
2220,83853.15705558988
2221,310480.1468509698
2222,238387.8594903644
2223,306030.65442528046
2224,217783.12217508693
2225,121047.8197084412
2226,170613.13875089618
2227,185843.47312294043
2228,271252.738251102
2229,244467.2167402793
2230,166061.89392564484
2231,208048.2827945909
2232,208307.04790555467
2233,170466.15055983068
2234,229779.6635633959
2235,222806.07451684924
2236,280934.9000602624
2237,351259.43922467786
2238,205217.04266644752
2239,104490.433941492
2240,163028.01090556238
2241,176327.42496403778
2242,136766.8879042026
2243,110230.32990699667
2244,86129.22469660403
2245,86089.92061707322
2246,155847.53048835462
2247,89549.59790926345
2248,124011.98781307589
2249,127734.10962129281
2250,135485.4785273667
2251,127406.65635488354
2252,169886.66482478604
2253,148836.2766603369
2254,172902.30044442258
2255,178211.3713242634
2256,181358.44736269294
2257,207483.52786403993
2258,172547.8633654303
2259,185788.83416676373
2260,175853.77448058384
2261,172022.94149640528
2262,194823.65923918842
2263,326702.6362776027
2264,443272.7821822758
2265,190048.7949622362
2266,275284.11530953395
2267,370026.6842364575
2268,359382.0538534176
2269,157720.8595327066
2270,175126.7678939029
2271,233174.55480919703
2272,199048.30956062992
2273,169481.79315272465
2274,174831.2396619388
2275,156100.24781061857
2276,164730.44762256605
2277,166977.55412792356
2278,144389.97778732193
2279,128746.07515110435
2280,136797.43898449535
2281,165130.31372170124
2282,178319.5987394946
2283,91151.50701551046
2284,115779.72174433897
2285,142892.823725623
2286,125692.38271761833
2287,366753.47767624917
2288,308968.6661933507
2289,378091.4347148333
2290,555506.8021637768
2291,325359.09024550184
2292,448731.7161823307
2293,527076.9764064305
2294,471948.4584269653
2295,486770.7469625664
2296,295040.65325405414
2297,305830.2271657095
2298,341467.979668791
2299,354236.6021887243
2300,329750.9194180276
2301,261769.5892702742
2302,233276.0671142526
2303,240861.8954444826
2304,235483.8301132375
2305,177146.1023822481
2306,171228.8620676728
2307,184520.41453685108
2308,217997.7170904607
2309,263472.1418796131
2310,223120.06443747264
2311,172969.9451401964
2312,188827.57162455603
2313,173156.60161338843
2314,168960.16596364308
2315,165729.88476165524
2316,178754.18679685445
2317,176753.6188379587
2318,177767.02272730807
2319,175185.32793759162
2320,187076.62035371453
2321,225416.78550572818
2322,173457.05297253712
2323,163373.0037973131
2324,159012.94627480092
2325,217494.45379222312
2326,167730.77080298727
2327,217469.8366609648
2328,229455.15874194232
2329,178825.06088029259
2330,180201.72596498
2331,352021.0816038534
2332,406729.09773125016
2333,310870.7538422212
2334,281597.02761468675
2335,285305.9823592391
2336,315001.48067743634
2337,211272.68389370144
2338,252160.5178115871
2339,236884.67035086785
2340,414171.89116143924
2341,193688.14578760366
2342,243723.9304321051
2343,235983.69479403412
2344,243032.50321295363
2345,236867.0066379115
2346,220947.83995918246
2347,217109.6553001069
2348,249456.70369372208
2349,163265.06862025955
2350,279219.08247689076
2351,253776.3931628129
2352,269053.15806310734
2353,221356.71106957187
2354,122069.09600482065
2355,144668.14537130733
2356,140249.8949909355
2357,222704.150810379
2358,173345.40629321782
2359,126721.24171915805
2360,128566.24011736126
2361,132722.7386274452
2362,313886.85850542074
2363,131377.84247705026
2364,150832.02737673186
2365,211002.4382082521
2366,178916.680025727
2367,230721.6219588959
2368,211393.58879582555
2369,251234.2482336624
2370,173508.48125755647
2371,168720.60519755256
2372,211228.47632799356
2373,268273.2272063303
2374,316873.2239558964
2375,255434.67033185027
2376,275917.5562307448
2377,356290.7837076408
2378,154834.9904672942
2379,189650.61663827824
2380,142575.76828998362
2381,164069.66772699263
2382,188627.0945310233
2383,216560.29767654333
2384,225437.53314672614
2385,148213.14340798472
2386,140909.41701481474
2387,136310.89459498835
2388,108489.71151253287
2389,126359.490482102
2390,152498.5508356546
2391,127001.13992751927
2392,120257.5557074689
2393,162794.49965966755
2394,147952.82298476456
2395,176791.89266796652
2396,148402.6483267709
2397,222081.65354232854
2398,129657.16909535584
2399,45248.01860701774
2400,50114.38431558108
2401,116679.65363864721
2402,137777.85910389965
2403,142987.94777799075
2404,141529.21805179017
2405,162327.40092855823
2406,133478.344297406
2407,124385.39816258944
2408,139690.0333208665
2409,137443.0358049462
2410,161136.1703923236
2411,122872.40487944885
2412,147618.1506978781
2413,133320.51586570102
2414,134792.67480530002
2415,141638.8119420485
2416,128259.00511489769
2417,135850.11105674543
2418,129759.54295979011
2419,121321.7339935133
2420,122081.14572602644
2421,132944.57581833706
2422,135002.37774640208
2423,123179.9757764886
2424,149398.7763147237
2425,163341.1081768145
2426,98450.91140651956
2427,136063.04967941754
2428,177711.75897760183
2429,110882.63761030837
2430,133635.94291085363
2431,125919.29946697252
2432,143060.82483157518
2433,133030.1885381002
2434,125664.3282354499
2435,139735.0794279601
2436,96396.86369576001
2437,118932.12541993018
2438,119929.48388948964
2439,114151.5091044821
2440,119695.48694807122
2441,97924.97511813177
2442,99338.55255511733
2443,116605.64017135289
2444,110471.2292495151
2445,90122.70935211403
2446,106350.03048740934
2447,175250.13576077626
2448,118664.13736034668
2449,99887.29646630163
2450,152370.4614703461
2451,123730.8785539692
2452,171745.33669402575
2453,85947.49530237744
2454,101300.93860146137
2455,98475.78147042336
2456,137639.9435570653
2457,118874.81240432893
2458,110107.06726667768
2459,114281.52706049963
2460,146239.0818829093
2461,127887.80133021522
2462,131869.85765096333
2463,121021.74328166732
2464,160721.4145116712
2465,139397.95861440978
2466,128412.447488473
2467,153069.42969822435
2468,97617.52344175552
2469,116000.39581011335
2470,205917.00239960747
2471,208621.74585741124
2472,174356.03580580922
2473,105611.58941956746
2474,103379.31466226905
2475,234934.7263513018
2476,116020.82613463548
2477,122178.40877255876
2478,161457.8812190675
2479,125655.28645895474
2480,141628.24478941498
2481,124865.69776481898
2482,122108.99635725447
2483,119325.83316148452
2484,123908.11941112457
2485,121995.06412583501
2486,139973.58067953444
2487,173951.879962157
2488,161384.62473037603
2489,156587.07156534996
2490,145857.50980700643
2491,99889.35303094095
2492,188920.39868826215
2493,123830.25170971641
2494,153043.4988394464
2495,108539.5742740154
2496,251938.19009078245
2497,141557.98631120287
2498,115437.91714936019
2499,91234.75860303757
2500,123643.85705912496
2501,125248.5713897759
2502,136085.02239467163
2503,108125.1935263705
2504,209591.87059564827
2505,209443.27987117806
2506,260149.07865538326
2507,286957.60711296694
2508,262016.05281883155
2509,234851.9927865468
2510,226950.6750901003
2511,193853.13590678098
2512,212375.58165714532
2513,213485.36559317177
2514,229577.59300739
2515,149663.66737038334
2516,163638.4626414185
2517,130523.32241791506
2518,143669.60405091135
2519,222603.49405798528
2520,211447.24203875323
2521,193547.7144468586
2522,223574.96173190585
2523,135537.79729578225
2524,136696.8428073309
2525,138907.8972191723
2526,129447.26283408502
2527,129223.39005484484
2528,138428.50808347136
2529,134683.0235492148
2530,109995.51690462008
2531,229449.70794762563
2532,217004.01870637306
2533,202944.718098185
2534,241818.40049848854
2535,288605.1039782552
2536,251248.17314879832
2537,209436.06584828888
2538,179607.17854489668
2539,183128.13640624005
2540,180202.22681468207
2541,187467.16322636048
2542,164815.82978224114
2543,105729.29971776844
2544,128952.86703356524
2545,129104.56375100798
2546,151112.47523665655
2547,127283.09751066862
2548,143567.67347070752
2549,155690.7017843978
2550,181636.8702856495
2551,138262.44512104083
2552,128756.44792069086
2553,89770.07337035972
2554,90950.00957374775
2555,97189.08123645236
2556,90080.88983012416
2557,109507.68448597776
2558,167087.22678691187
2559,136497.72438282592
2560,101178.32382318018
2561,129034.2373286269
2562,121189.41500514254
2563,130785.8963470004
2564,165275.51196668376
2565,131127.75444819868
2566,150946.15293836457
2567,131671.0367293665
2568,214907.86481177187
2569,240940.78435628908
2570,106529.71685785525
2571,171292.9235082162
2572,162360.1564866675
2573,252350.869874609
2574,305258.9377994861
2575,115892.09795602773
2576,127730.37775973394
2577,135945.12375979638
2578,95158.15210480637
2579,69841.43770531694
2580,140449.20577462143
2581,120261.53532067988
2582,103850.84300176983
2583,259090.58775344095
2584,160426.323580424
2585,171120.94524981055
2586,214194.9717850345
2587,205352.4849315191
2588,146419.7718347344
2589,142621.07664904906
2590,210687.13930727643
2591,226273.3754203286
2592,243310.09934003488
2593,255080.35514009555
2594,181045.43496561504
2595,206613.19949507268
2596,316471.6608527836
2597,204324.5240532142
2598,269199.14399107156
2599,331408.1110682108
2600,140986.4994546467
2601,153631.79515602774
2602,80442.13257240318
2603,84000.14762500924
2604,77254.14435087667
2605,77357.93777720095
2606,142358.43641878388
2607,180512.81885535465
2608,173851.63253031514
2609,157407.1462629698
2610,100485.79356323587
2611,135592.9949510785
2612,160635.4013491914
2613,123037.05026740463
2614,120428.17704304395
2615,152850.07469998082
2616,141685.8653167999
2617,177023.92108461703
2618,176521.81866826728
2619,223472.1831318282
2620,161008.12439432179
2621,184101.7722774287
2622,193331.23270222291
2623,250653.82944095982
2624,256460.61946917605
2625,348147.68719638913
2626,170527.4577947284
2627,195401.80463438173
2628,430990.04270107613
2629,467895.54762020416
2630,370700.3943244086
2631,472999.90073794854
2632,430209.77695497376
2633,322197.6553875382
2634,380643.6743970402
2635,154321.71168600032
2636,200197.16540029008
2637,163687.55874200718
2638,252052.24952220212
2639,171877.28928077308
2640,156361.0163601436
2641,113838.75559453249
2642,187975.78628881628
2643,105221.61202071031
2644,119544.44296717751
2645,88357.51162144
2646,92085.49220118053
2647,91156.37907444294
2648,140798.34868607088
2649,132285.42881720627
2650,141002.7274675206
2651,143834.6381528866
2652,408318.734206389
2653,252989.04847865447
2654,276374.1118483464
2655,373780.3228414616
2656,311595.3939710514
2657,320604.8675418964
2658,309775.50546233816
2659,333068.69965018285
2660,334499.82976139284
2661,359253.1788799566
2662,356358.7229834985
2663,249330.8305273757
2664,278889.6066718732
2665,320486.707402814
2666,302556.0426174782
2667,168785.7663619367
2668,181191.9005540878
2669,171105.05407380368
2670,303062.7241020878
2671,178937.31561880466
2672,176112.39639635457
2673,197097.84417295465
2674,199591.53104036234
2675,161900.84629794458
2676,183088.9618980776
2677,171149.09660394868
2678,257281.26605436625
2679,277499.70488607977
2680,285260.24452401476
2681,422055.18780893134
2682,363036.1962286499
2683,593802.497129675
2684,292975.315861293
2685,340232.12446111604
2686,266331.7709318988
2687,331421.0475681641
2688,235497.26558169667
2689,217589.15695415964
2690,537332.7765205653
2691,191038.28601149196
2692,116377.0593905369
2693,198197.88144183453
2694,109615.2828904394
2695,189407.66466730324
2696,182383.22332138527
2697,197742.48434036877
2698,183616.56399681902
2699,177698.64798089015
2700,168466.75657798818
2701,166310.2892408315
2702,134762.2280937705
2703,119482.68093729546
2704,137231.444713848
2705,138810.04274183116
2706,124568.65423672932
2707,126757.49938365763
2708,149171.26096691872
2709,97118.64173271102
2710,124574.84816963345
2711,367582.89409572195
2712,401141.1868934003
2713,155033.01591942678
2714,146861.50930237383
2715,170950.397105394
2716,155617.10494511068
2717,186679.77647823712
2718,254482.20719223935
2719,169452.4721106513
2720,183612.39272248797
2721,143471.1414962332
2722,161898.59437620672
2723,151033.18417437572
2724,124040.43127350081
2725,128999.64952702825
2726,137633.4208901962
2727,145267.86906839523
2728,168899.4240503958
2729,160559.74404588333
2730,140800.5984456389
2731,115232.88204892786
2732,123951.00568484634
2733,170651.928466235
2734,155501.1540955304
2735,130541.49800172144
